Transaction_ID,Customer_ID,Transaction_Date,Product_ID,Product_Name,Category,Price,Quantity,Total_Spending,Payment_Method,Store_Location,Device_Used,Discount_Applied,Customer_Age,Customer_Gender,Customer_Income,Membership_Level,Rating,Return_Flag
TXN076422,CUST01750,2023-04-07,P0164,Product_122,Beauty,1723.48,2.0,3446.96,Card,New York,Desktop,5.0,18,Female,125000.0,Platinum,2.0,No
TXN058669,CUST01931,2023-07-05,P0022,Product_140,Fashion,1049.4,2.0,2098.8,Card,San Francisco,Desktop,20.0,51,Male,75000.0,Platinum,2.0,No
TXN049035,CUST03548,2023-09-08,P0033,Product_117,Sports,731.43,1.0,731.43,PayPal,Chicago,Desktop,5.0,61,Female,125000.0,Platinum,1.0,No
TXN053084,CUST03824,2022-06-21,P0048,Product_164,Fashion,1323.86,2.0,2647.72,Card,Boston,Mobile,5.0,20,Female,125000.0,Silver,2.0,No
TXN072305,CUST00213,2021-07-16,P0050,Product_159,Beauty,1804.41,2.0,3608.82,PayPal,New York,Mobile,10.0,48,Male,50000.0,Silver,2.0,No
TXN007586,CUST00799,2022-08-08,P0171,Product_74,Home & Kitchen,1936.47,1.0,1936.47,Card,New York,Mobile,20.0,28,Male,125000.0,Platinum,2.0,No
TXN049736,CUST01084,2023-11-05,P0179,Product_50,Beauty,862.3,2.0,1724.6,Card,Chicago,Mobile,5.0,18,Male,75000.0,Gold,3.0,No
TXN095722,CUST04170,2021-10-20,P0001,Product_143,Sports,1413.96,2.0,2827.92,Card,Chicago,Mobile,10.0,67,Non-Binary,50000.0,Platinum,4.0,No
TXN047112,CUST04261,2023-01-08,P0153,Product_31,Home & Kitchen,1830.46,1.0,1830.46,Card,Los Angeles,Desktop,10.0,61,Non-Binary,100000.0,Bronze,1.0,No
TXN086048,CUST03288,2023-06-05,P0041,Product_178,Books,1637.22,4.0,6548.88,PayPal,Chicago,Mobile,5.0,44,Male,100000.0,Gold,5.0,No
TXN068024,CUST01734,2021-10-21,P0064,Product_109,Books,1359.29,1.0,1359.29,Card,Chicago,Mobile,20.0,46,Non-Binary,125000.0,Gold,1.0,No
TXN097445,CUST00586,2023-10-29,P0006,Product_107,Beauty,1375.13,3.0,4125.39,Card,New York,Desktop,0.0,48,Non-Binary,50000.0,Gold,5.0,No
TXN054664,CUST03682,2023-01-28,P0099,Product_194,Sports,63.01,2.0,126.02,Card,Chicago,Mobile,5.0,38,Female,50000.0,Silver,3.0,Yes
TXN043773,CUST01790,2023-02-15,P0014,Product_19,Toys,1213.12,4.0,4852.48,Card,Chicago,Desktop,10.0,55,Female,35000.0,Gold,1.0,No
TXN069639,CUST03461,2021-10-10,P0171,Product_128,Toys,1511.1,4.0,6044.4,Card,Boston,Mobile,10.0,51,Female,50000.0,Platinum,4.0,No
TXN032423,CUST04255,2023-07-25,P0164,Product_39,Sports,897.81,4.0,3591.24,PayPal,Boston,Desktop,0.0,18,Non-Binary,100000.0,Gold,2.0,No
TXN022779,CUST02469,2023-04-17,P0089,Product_97,Toys,1137.23,2.0,2274.46,Card,San Francisco,Desktop,10.0,45,Female,125000.0,Bronze,5.0,No
TXN070575,CUST03744,2022-07-02,P0125,Product_192,Home & Kitchen,994.81,4.0,3979.24,Card,Seattle,Mobile,10.0,67,Non-Binary,125000.0,Gold,1.0,No
TXN076447,CUST00358,2021-11-25,P0131,Product_96,Toys,1127.1,1.0,1127.1,PayPal,Seattle,Desktop,0.0,72,Male,35000.0,Platinum,5.0,No
TXN077534,CUST01902,2021-02-27,P0105,Product_100,Fashion,1636.59,1.0,1636.59,PayPal,New York,Desktop,20.0,55,Female,100000.0,Platinum,1.0,No
TXN096785,CUST02741,2021-10-21,P0067,Product_48,Books,798.76,1.0,798.76,PayPal,Boston,Desktop,20.0,20,Female,100000.0,Gold,3.0,No
TXN088321,CUST03630,2022-04-29,P0012,Product_147,Books,146.19,2.0,292.38,Card,Los Angeles,Mobile,5.0,37,Female,35000.0,Gold,5.0,No
TXN046045,CUST03055,2021-04-18,P0049,Product_146,Beauty,1531.88,4.0,6127.52,Card,New York,Mobile,0.0,28,Non-Binary,35000.0,Bronze,3.0,No
TXN028853,CUST00244,2023-02-20,P0127,Product_80,Electronics,1715.21,2.0,3430.42,Card,Houston,Desktop,20.0,32,Male,35000.0,Bronze,3.0,No
TXN080360,CUST00070,2023-09-08,P0079,Product_88,Grocery,265.79,2.0,531.58,PayPal,New York,Desktop,20.0,24,Female,35000.0,Bronze,3.0,No
TXN027643,CUST03006,2022-11-01,P0121,Product_15,Electronics,1744.35,2.0,3488.7,PayPal,Miami,Desktop,0.0,72,Female,125000.0,Silver,3.0,No
TXN092738,CUST04011,2022-10-15,P0089,Product_65,Beauty,1788.65,1.0,1788.65,Card,Boston,Mobile,0.0,18,Non-Binary,125000.0,Bronze,3.0,No
TXN089398,CUST04284,2023-10-05,P0103,Product_111,Electronics,1526.32,1.0,1526.32,Card,Chicago,Mobile,0.0,55,Non-Binary,125000.0,Gold,4.0,No
TXN080525,CUST03220,2022-08-20,P0103,Product_48,Home & Kitchen,1638.83,1.0,1638.83,Card,Houston,Desktop,20.0,26,Male,75000.0,Bronze,4.0,No
TXN061212,CUST03818,2021-02-05,P0049,Product_90,Electronics,1928.89,2.0,3857.78,PayPal,Houston,Desktop,5.0,38,Female,100000.0,Platinum,4.0,No
TXN089260,CUST03405,2022-05-03,P0070,Product_95,Sports,874.03,2.0,1748.06,Card,Seattle,Mobile,0.0,27,Non-Binary,125000.0,Silver,5.0,No
TXN016552,CUST00047,2023-06-01,P0041,Product_110,Electronics,488.95,1.0,488.95,Card,Houston,Mobile,20.0,33,Non-Binary,35000.0,Gold,5.0,No
TXN060250,CUST00324,2022-09-25,P0197,Product_96,Fashion,668.42,1.0,668.42,PayPal,Boston,Desktop,20.0,46,Female,125000.0,Platinum,2.0,No
TXN027727,CUST03248,2021-12-26,P0191,Product_106,Toys,1600.62,3.0,4801.86,Card,New York,Mobile,10.0,67,Male,125000.0,Silver,4.0,No
TXN058756,CUST02434,2021-01-01,P0133,Product_144,Electronics,398.3,2.0,796.6,PayPal,Houston,Desktop,0.0,22,Male,75000.0,Bronze,2.0,No
TXN052642,CUST02777,2023-06-08,P0167,Product_39,Sports,313.35,1.0,313.35,PayPal,Chicago,Desktop,10.0,69,Female,125000.0,Platinum,3.0,No
TXN054795,CUST02500,2022-08-07,P0027,Product_54,Toys,1806.39,3.0,5419.17,PayPal,Boston,Desktop,5.0,46,Non-Binary,75000.0,Platinum,3.0,No
TXN077829,CUST04619,2022-09-26,P0140,Product_178,Home & Kitchen,1837.99,4.0,7351.96,PayPal,Miami,Mobile,5.0,34,Non-Binary,100000.0,Gold,2.0,No
TXN076741,CUST04455,2021-11-26,P0104,Product_147,Books,288.98,3.0,866.94,PayPal,San Francisco,Mobile,0.0,70,Non-Binary,50000.0,Bronze,5.0,No
TXN005261,CUST00073,2022-11-05,P0084,Product_119,Toys,430.1,3.0,1290.3,Card,Boston,Mobile,0.0,50,Non-Binary,50000.0,Silver,1.0,No
TXN011884,CUST02573,2021-06-26,P0024,Product_133,Toys,1641.02,3.0,4923.06,PayPal,San Francisco,Mobile,20.0,39,Non-Binary,100000.0,Platinum,3.0,No
TXN044828,CUST02014,2022-02-13,P0021,Product_13,Sports,1880.97,3.0,5642.91,Card,San Francisco,Mobile,20.0,39,Male,100000.0,Bronze,4.0,No
TXN045929,CUST00994,2022-08-28,P0010,Product_194,Home & Kitchen,265.22,1.0,265.22,PayPal,Miami,Mobile,10.0,57,Female,125000.0,Gold,4.0,Yes
TXN051398,CUST04693,2022-02-03,P0057,Product_70,Beauty,248.8,3.0,746.4,Card,Miami,Desktop,5.0,70,Non-Binary,75000.0,Gold,4.0,Yes
TXN050972,CUST01965,2022-04-13,P0170,Product_68,Electronics,683.94,2.0,1367.88,PayPal,San Francisco,Desktop,5.0,31,Female,125000.0,Bronze,3.0,No
TXN008488,CUST00810,2022-10-04,P0130,Product_95,Sports,888.82,3.0,2666.46,Card,New York,Desktop,5.0,33,Non-Binary,50000.0,Silver,1.0,No
TXN079006,CUST00962,2023-02-24,P0143,Product_39,Fashion,1779.57,1.0,1779.57,Card,Miami,Mobile,0.0,29,Female,125000.0,Bronze,1.0,No
TXN067708,CUST04146,2021-09-14,P0197,Product_185,Toys,524.91,2.0,1049.82,PayPal,Houston,Desktop,20.0,21,Non-Binary,50000.0,Gold,5.0,No
TXN093996,CUST04275,2021-12-04,P0061,Product_162,Home & Kitchen,940.79,2.0,1881.58,Card,San Francisco,Desktop,0.0,24,Female,125000.0,Silver,2.0,No
TXN044344,CUST04327,2021-10-22,P0035,Product_99,Books,1927.45,3.0,5782.35,PayPal,Boston,Desktop,10.0,62,Female,75000.0,Bronze,1.0,No
TXN031492,CUST04946,2022-12-17,P0137,Product_51,Sports,1883.65,4.0,7534.6,Card,New York,Mobile,0.0,45,Male,75000.0,Bronze,1.0,No
TXN039225,CUST04997,2021-10-27,P0121,Product_195,Toys,1164.25,3.0,3492.75,PayPal,Boston,Desktop,0.0,27,Non-Binary,125000.0,Gold,2.0,No
TXN057064,CUST02923,2022-11-18,P0063,Product_69,Sports,1859.27,3.0,5577.81,Card,Houston,Mobile,20.0,57,Male,75000.0,Gold,3.0,No
TXN075960,CUST01223,2022-07-18,P0156,Product_93,Sports,1150.78,3.0,3452.34,PayPal,Chicago,Desktop,10.0,26,Female,75000.0,Platinum,5.0,Yes
TXN087753,CUST00248,2022-04-09,P0032,Product_17,Grocery,1042.18,4.0,4168.72,Card,Boston,Desktop,5.0,50,Female,50000.0,Bronze,5.0,No
TXN081796,CUST02198,2021-11-06,P0186,Product_161,Fashion,770.33,1.0,770.33,Card,Seattle,Desktop,0.0,39,Male,125000.0,Silver,1.0,No
TXN093816,CUST01205,2021-01-09,P0148,Product_187,Sports,1489.76,3.0,4469.28,Card,Houston,Mobile,20.0,28,Non-Binary,50000.0,Platinum,1.0,No
TXN028747,CUST01342,2022-10-05,P0147,Product_157,Grocery,1184.71,3.0,3554.13,Card,Miami,Mobile,0.0,48,Non-Binary,75000.0,Gold,4.0,No
TXN005935,CUST03272,2021-08-06,P0180,Product_34,Home & Kitchen,1334.35,2.0,2668.7,PayPal,Chicago,Mobile,5.0,49,Male,50000.0,Gold,2.0,No
TXN074844,CUST01769,2021-02-05,P0159,Product_86,Sports,1244.29,3.0,3732.87,Card,Chicago,Desktop,0.0,44,Non-Binary,50000.0,Platinum,4.0,No
TXN014023,CUST02625,2021-05-18,P0063,Product_188,Home & Kitchen,681.67,2.0,1363.34,Card,Seattle,Mobile,0.0,30,Male,75000.0,Bronze,2.0,No
TXN027902,CUST04905,2022-05-14,P0181,Product_94,Fashion,425.37,4.0,1701.48,Card,Houston,Mobile,20.0,27,Non-Binary,125000.0,Silver,3.0,Yes
TXN094012,CUST03218,2022-09-04,P0029,Product_159,Beauty,775.06,3.0,2325.18,Card,Los Angeles,Mobile,5.0,31,Male,125000.0,Bronze,5.0,No
TXN010053,CUST04513,2022-01-17,P0130,Product_189,Beauty,763.52,1.0,763.52,Card,Chicago,Mobile,20.0,52,Male,35000.0,Gold,1.0,No
TXN067309,CUST00574,2021-10-10,P0198,Product_130,Home & Kitchen,1890.98,1.0,1890.98,PayPal,Houston,Mobile,0.0,53,Female,75000.0,Platinum,5.0,No
TXN031851,CUST03287,2022-05-27,P0097,Product_2,Grocery,1034.34,4.0,4137.36,Card,Miami,Mobile,5.0,54,Non-Binary,100000.0,Gold,3.0,No
TXN089268,CUST00146,2023-09-20,P0077,Product_107,Grocery,1410.36,2.0,2820.72,PayPal,Houston,Mobile,5.0,70,Male,50000.0,Bronze,5.0,No
TXN049412,CUST04779,2021-12-26,P0110,Product_20,Home & Kitchen,289.65,1.0,289.65,Card,Los Angeles,Mobile,10.0,52,Female,35000.0,Platinum,2.0,No
TXN041376,CUST04109,2022-08-11,P0145,Product_30,Home & Kitchen,944.05,4.0,3776.2,Card,Los Angeles,Desktop,5.0,49,Non-Binary,100000.0,Bronze,4.0,Yes
TXN051879,CUST01787,2023-04-04,P0094,Product_139,Books,970.17,2.0,1940.34,Card,Chicago,Desktop,10.0,38,Non-Binary,125000.0,Bronze,5.0,No
TXN044777,CUST03310,2023-09-03,P0197,Product_1,Books,885.27,3.0,2655.81,PayPal,Seattle,Desktop,20.0,30,Non-Binary,50000.0,Bronze,2.0,No
TXN015008,CUST04575,2022-01-07,P0163,Product_133,Fashion,450.45,1.0,450.45,PayPal,Los Angeles,Desktop,0.0,52,Male,50000.0,Silver,4.0,No
TXN080772,CUST04278,2022-05-12,P0050,Product_132,Home & Kitchen,752.4,1.0,752.4,PayPal,Miami,Mobile,20.0,52,Female,50000.0,Platinum,3.0,No
TXN060719,CUST02374,2023-01-02,P0157,Product_34,Grocery,1835.68,3.0,5507.04,PayPal,Boston,Mobile,0.0,41,Male,125000.0,Gold,1.0,Yes
TXN080314,CUST03293,2021-08-10,P0026,Product_175,Sports,1215.17,3.0,3645.51,Card,San Francisco,Desktop,5.0,36,Non-Binary,125000.0,Platinum,5.0,No
TXN029499,CUST03438,2021-10-31,P0128,Product_4,Grocery,723.84,3.0,2171.52,Card,New York,Desktop,20.0,72,Female,125000.0,Silver,2.0,No
TXN020443,CUST04972,2021-05-13,P0041,Product_92,Beauty,1053.84,3.0,3161.52,PayPal,Los Angeles,Mobile,5.0,36,Non-Binary,35000.0,Gold,1.0,Yes
TXN029658,CUST03488,2023-05-13,P0014,Product_104,Toys,1075.45,1.0,1075.45,PayPal,Los Angeles,Desktop,0.0,36,Female,50000.0,Bronze,2.0,No
TXN075469,CUST01010,2021-10-01,P0074,Product_44,Toys,373.66,2.0,747.32,PayPal,Los Angeles,Mobile,20.0,24,Male,100000.0,Bronze,2.0,Yes
TXN072146,CUST02751,2022-06-03,P0011,Product_50,Home & Kitchen,1542.74,2.0,3085.48,Card,Miami,Mobile,0.0,24,Female,35000.0,Bronze,3.0,No
TXN001256,CUST01033,2022-04-29,P0114,Product_196,Books,618.36,4.0,2473.44,Card,Chicago,Mobile,5.0,53,Male,35000.0,Silver,1.0,No
TXN090232,CUST00439,2021-12-10,P0067,Product_182,Electronics,1064.38,3.0,3193.14,Card,Los Angeles,Mobile,20.0,45,Male,100000.0,Platinum,3.0,No
TXN040394,CUST01168,2023-01-13,P0189,Product_177,Books,1144.26,1.0,1144.26,Card,Miami,Desktop,0.0,72,Non-Binary,75000.0,Bronze,3.0,No
TXN000470,CUST03393,2022-04-21,P0074,Product_32,Fashion,903.73,2.0,1807.46,Card,New York,Desktop,10.0,63,Non-Binary,75000.0,Bronze,3.0,No
TXN062074,CUST03316,2022-08-16,P0057,Product_75,Toys,1968.79,1.0,1968.79,Card,New York,Mobile,10.0,66,Non-Binary,125000.0,Silver,4.0,No
TXN017199,CUST03548,2023-07-13,P0070,Product_181,Books,1425.39,1.0,1425.39,PayPal,Boston,Desktop,5.0,18,Female,125000.0,Platinum,3.0,No
TXN070844,CUST03524,2021-07-16,P0146,Product_96,Grocery,642.09,1.0,642.09,Card,Houston,Desktop,10.0,23,Male,50000.0,Gold,3.0,No
TXN050593,CUST04068,2021-06-08,P0108,Product_15,Home & Kitchen,223.81,3.0,671.43,Card,Seattle,Desktop,5.0,25,Female,50000.0,Silver,2.0,No
TXN042290,CUST03387,2021-04-04,P0135,Product_170,Electronics,179.98,4.0,719.92,PayPal,Chicago,Desktop,0.0,53,Male,75000.0,Silver,1.0,No
TXN096495,CUST04845,2023-02-08,P0097,Product_164,Grocery,1550.86,3.0,4652.58,Card,Miami,Desktop,10.0,40,Male,100000.0,Platinum,5.0,No
TXN007209,CUST01129,2022-08-15,P0040,Product_101,Grocery,1774.54,1.0,1774.54,PayPal,Houston,Mobile,5.0,38,Non-Binary,125000.0,Gold,3.0,No
TXN024369,CUST02868,2021-04-16,P0042,Product_4,Grocery,1054.15,4.0,4216.6,PayPal,Seattle,Desktop,20.0,48,Male,75000.0,Gold,2.0,No
TXN026563,CUST04581,2021-07-16,P0121,Product_98,Beauty,807.93,3.0,2423.79,PayPal,Chicago,Desktop,20.0,51,Male,50000.0,Silver,2.0,Yes
TXN087909,CUST01228,2023-09-14,P0092,Product_127,Books,1755.26,1.0,1755.26,PayPal,Boston,Mobile,20.0,32,Male,35000.0,Platinum,3.0,No
TXN099192,CUST03456,2021-10-07,P0027,Product_42,Electronics,1676.6,1.0,1676.6,Card,Chicago,Mobile,0.0,19,Male,50000.0,Platinum,5.0,Yes
TXN036098,CUST00412,2023-12-02,P0034,Product_123,Sports,629.61,1.0,629.61,Card,Boston,Mobile,0.0,63,Non-Binary,100000.0,Bronze,3.0,No
TXN073524,CUST01211,2023-09-24,P0051,Product_94,Sports,49.17,3.0,147.51,Card,Los Angeles,Desktop,20.0,60,Male,100000.0,Platinum,1.0,No
TXN010547,CUST04372,2022-09-15,P0042,Product_107,Sports,475.51,3.0,1426.53,PayPal,Los Angeles,Desktop,10.0,27,Non-Binary,75000.0,Bronze,2.0,No
TXN074654,CUST02471,2021-08-02,P0115,Product_143,Electronics,1561.18,4.0,6244.72,Card,San Francisco,Desktop,20.0,62,Female,50000.0,Platinum,3.0,No
TXN078904,CUST02276,2022-03-05,P0193,Product_150,Sports,820.84,3.0,2462.52,Card,Seattle,Mobile,20.0,21,Female,125000.0,Bronze,2.0,No
TXN037129,CUST03708,2021-01-06,P0018,Product_81,Electronics,1036.44,1.0,1036.44,PayPal,Houston,Mobile,0.0,70,Non-Binary,125000.0,Silver,4.0,No
TXN072289,CUST04819,2021-08-27,P0176,Product_87,Grocery,236.01,4.0,944.04,Card,Seattle,Mobile,5.0,25,Non-Binary,75000.0,Gold,1.0,No
TXN071015,CUST02491,2022-04-24,P0067,Product_57,Fashion,861.71,1.0,861.71,Card,Boston,Mobile,10.0,59,Male,100000.0,Gold,5.0,No
TXN005693,CUST00223,2023-07-09,P0049,Product_50,Home & Kitchen,1375.2,1.0,1375.2,PayPal,San Francisco,Mobile,0.0,54,Male,75000.0,Platinum,4.0,No
TXN025660,CUST03722,2023-08-17,P0028,Product_51,Fashion,1237.43,1.0,1237.43,Card,Houston,Mobile,10.0,59,Non-Binary,50000.0,Bronze,4.0,No
TXN016751,CUST03393,2023-11-21,P0135,Product_156,Toys,255.5,1.0,255.5,Card,Miami,Mobile,20.0,25,Male,75000.0,Gold,4.0,No
TXN062060,CUST03817,2023-01-03,P0021,Product_3,Grocery,1342.58,3.0,4027.74,Card,Houston,Desktop,20.0,25,Non-Binary,75000.0,Silver,4.0,No
TXN075031,CUST04811,2021-12-20,P0197,Product_109,Home & Kitchen,799.04,3.0,2397.12,Card,New York,Mobile,5.0,53,Male,125000.0,Silver,2.0,No
TXN052707,CUST03289,2023-01-21,P0168,Product_74,Electronics,910.15,2.0,1820.3,Card,San Francisco,Desktop,0.0,32,Non-Binary,100000.0,Silver,4.0,No
TXN005290,CUST01884,2023-04-20,P0020,Product_155,Home & Kitchen,1965.92,2.0,3931.84,PayPal,Miami,Mobile,0.0,50,Female,125000.0,Platinum,5.0,No
TXN010175,CUST03890,2021-05-26,P0198,Product_138,Fashion,946.9,1.0,946.9,Card,Miami,Desktop,0.0,54,Male,75000.0,Platinum,4.0,No
TXN095505,CUST00906,2021-05-18,P0104,Product_54,Toys,498.34,2.0,996.68,Card,San Francisco,Mobile,5.0,51,Female,100000.0,Platinum,1.0,No
TXN074576,CUST02181,2023-07-15,P0120,Product_165,Sports,1830.09,4.0,7320.36,Card,San Francisco,Desktop,10.0,49,Female,125000.0,Platinum,5.0,No
TXN068864,CUST00094,2022-05-08,P0167,Product_181,Sports,541.74,4.0,2166.96,PayPal,Seattle,Desktop,5.0,69,Female,125000.0,Silver,1.0,No
TXN085672,CUST03815,2021-12-02,P0025,Product_77,Home & Kitchen,1053.58,4.0,4214.32,PayPal,Boston,Desktop,20.0,62,Non-Binary,35000.0,Bronze,5.0,No
TXN045150,CUST03589,2021-11-04,P0162,Product_149,Sports,443.77,2.0,887.54,Card,New York,Mobile,5.0,70,Male,100000.0,Gold,5.0,No
TXN083871,CUST00535,2022-11-24,P0076,Product_124,Home & Kitchen,273.28,2.0,546.56,PayPal,New York,Mobile,5.0,35,Non-Binary,35000.0,Gold,2.0,Yes
TXN006769,CUST04417,2023-11-21,P0154,Product_24,Books,1632.66,3.0,4897.98,PayPal,New York,Desktop,20.0,30,Female,100000.0,Bronze,1.0,No
TXN078582,CUST03108,2022-07-20,P0059,Product_70,Fashion,1394.78,3.0,4184.34,Card,San Francisco,Mobile,5.0,28,Female,125000.0,Silver,5.0,No
TXN059787,CUST01499,2023-03-19,P0039,Product_156,Grocery,609.67,3.0,1829.01,Card,Boston,Desktop,5.0,53,Male,50000.0,Bronze,3.0,No
TXN054167,CUST03866,2021-08-23,P0162,Product_163,Beauty,637.49,2.0,1274.98,Card,New York,Mobile,20.0,67,Non-Binary,125000.0,Platinum,1.0,No
TXN098208,CUST00272,2023-03-26,P0105,Product_71,Fashion,887.58,4.0,3550.32,Card,Boston,Desktop,20.0,53,Female,50000.0,Platinum,4.0,No
TXN046491,CUST02919,2022-10-17,P0062,Product_161,Home & Kitchen,793.87,2.0,1587.74,PayPal,Miami,Mobile,0.0,57,Non-Binary,125000.0,Gold,3.0,No
TXN030157,CUST03408,2022-04-20,P0094,Product_35,Electronics,906.89,4.0,3627.56,Card,Seattle,Desktop,10.0,33,Male,35000.0,Platinum,2.0,No
TXN089564,CUST01946,2021-04-05,P0188,Product_156,Books,1102.65,2.0,2205.3,Card,Los Angeles,Desktop,10.0,29,Female,50000.0,Platinum,5.0,No
TXN019055,CUST04827,2022-09-28,P0102,Product_105,Sports,297.27,1.0,297.27,Card,San Francisco,Desktop,20.0,47,Female,75000.0,Silver,5.0,No
TXN054249,CUST03825,2022-11-14,P0067,Product_124,Grocery,1419.37,1.0,1419.37,Card,New York,Desktop,20.0,61,Male,50000.0,Silver,1.0,No
TXN063472,CUST04255,2022-04-06,P0124,Product_35,Electronics,642.18,4.0,2568.72,PayPal,Los Angeles,Mobile,10.0,34,Male,125000.0,Platinum,3.0,No
TXN073985,CUST01371,2023-07-31,P0191,Product_186,Fashion,908.77,3.0,2726.31,PayPal,Houston,Mobile,0.0,41,Female,50000.0,Silver,3.0,No
TXN092698,CUST04171,2022-08-05,P0178,Product_20,Books,1021.54,2.0,2043.08,Card,San Francisco,Desktop,10.0,35,Non-Binary,100000.0,Gold,4.0,No
TXN066835,CUST00128,2022-09-30,P0023,Product_29,Books,1306.38,4.0,5225.52,Card,Los Angeles,Desktop,20.0,51,Female,100000.0,Silver,5.0,No
TXN039857,CUST02311,2023-09-02,P0047,Product_83,Sports,807.41,1.0,807.41,PayPal,Boston,Desktop,10.0,30,Non-Binary,75000.0,Bronze,5.0,Yes
TXN066729,CUST00435,2023-11-11,P0015,Product_93,Sports,1347.64,3.0,4042.92,PayPal,Boston,Desktop,20.0,43,Male,75000.0,Bronze,3.0,No
TXN008049,CUST04461,2022-11-20,P0130,Product_163,Books,1962.16,2.0,3924.32,Card,Los Angeles,Desktop,10.0,18,Male,100000.0,Bronze,4.0,No
TXN018150,CUST00186,2023-06-17,P0146,Product_25,Grocery,12.29,1.0,12.29,Card,Chicago,Desktop,5.0,39,Male,125000.0,Platinum,5.0,No
TXN015515,CUST01768,2021-01-07,P0164,Product_5,Home & Kitchen,1254.82,2.0,2509.64,PayPal,Los Angeles,Desktop,20.0,56,Non-Binary,35000.0,Silver,1.0,No
TXN054096,CUST04901,2023-05-10,P0034,Product_106,Toys,928.25,3.0,2784.75,Card,Chicago,Desktop,0.0,42,Non-Binary,125000.0,Gold,3.0,No
TXN071339,CUST04943,2022-06-30,P0042,Product_173,Home & Kitchen,235.51,1.0,235.51,PayPal,San Francisco,Mobile,20.0,62,Female,125000.0,Gold,4.0,No
TXN007441,CUST03531,2023-12-12,P0044,Product_13,Home & Kitchen,344.36,1.0,344.36,PayPal,San Francisco,Desktop,10.0,63,Non-Binary,35000.0,Bronze,4.0,No
TXN011733,CUST01991,2023-02-22,P0009,Product_70,Beauty,787.87,4.0,3151.48,PayPal,Boston,Desktop,0.0,18,Female,125000.0,Gold,2.0,No
TXN052779,CUST03081,2023-03-15,P0051,Product_171,Beauty,1212.65,3.0,3637.95,Card,San Francisco,Mobile,20.0,62,Non-Binary,75000.0,Gold,3.0,No
TXN019600,CUST04250,2023-12-28,P0144,Product_25,Toys,1521.57,2.0,3043.14,Card,Miami,Desktop,0.0,33,Female,75000.0,Gold,1.0,No
TXN052951,CUST04682,2022-12-14,P0180,Product_26,Beauty,537.59,2.0,1075.18,Card,Los Angeles,Desktop,20.0,28,Male,75000.0,Platinum,1.0,No
TXN054441,CUST02129,2023-05-28,P0144,Product_10,Beauty,1251.66,3.0,3754.98,Card,Chicago,Mobile,0.0,48,Female,50000.0,Platinum,3.0,No
TXN058845,CUST01017,2023-07-17,P0161,Product_39,Beauty,1870.06,4.0,7480.24,PayPal,Miami,Desktop,5.0,45,Female,100000.0,Silver,1.0,No
TXN046911,CUST02547,2023-03-02,P0110,Product_60,Home & Kitchen,274.78,3.0,824.34,Card,Houston,Mobile,0.0,22,Male,75000.0,Bronze,2.0,Yes
TXN055217,CUST02820,2023-05-25,P0010,Product_7,Sports,1151.05,2.0,2302.1,Card,Los Angeles,Desktop,5.0,69,Female,100000.0,Bronze,4.0,No
TXN004553,CUST00127,2022-06-26,P0111,Product_142,Fashion,1540.34,1.0,1540.34,Card,New York,Desktop,5.0,57,Female,125000.0,Gold,4.0,No
TXN025044,CUST01482,2021-03-12,P0129,Product_44,Toys,1970.25,4.0,7881.0,Card,San Francisco,Mobile,20.0,25,Non-Binary,100000.0,Platinum,5.0,No
TXN062624,CUST00873,2023-03-24,P0096,Product_112,Sports,1353.74,3.0,4061.22,Card,Seattle,Desktop,20.0,20,Female,125000.0,Silver,4.0,No
TXN006024,CUST01879,2023-09-09,P0183,Product_68,Sports,1966.73,1.0,1966.73,Card,Houston,Desktop,10.0,20,Male,125000.0,Bronze,3.0,No
TXN018845,CUST04906,2022-12-16,P0144,Product_86,Home & Kitchen,1073.37,3.0,3220.11,PayPal,Chicago,Desktop,10.0,64,Non-Binary,75000.0,Gold,5.0,Yes
TXN098741,CUST02218,2021-09-15,P0188,Product_97,Sports,805.75,4.0,3223.0,Card,Chicago,Desktop,10.0,61,Female,100000.0,Bronze,2.0,No
TXN005778,CUST02237,2021-06-01,P0145,Product_137,Toys,142.21,2.0,284.42,Card,Seattle,Mobile,0.0,30,Female,100000.0,Silver,4.0,No
TXN017557,CUST02632,2022-10-08,P0082,Product_22,Books,418.96,2.0,837.92,PayPal,Boston,Mobile,10.0,20,Female,125000.0,Bronze,3.0,No
TXN032554,CUST02179,2022-06-10,P0087,Product_154,Fashion,1968.13,1.0,1968.13,Card,Seattle,Desktop,0.0,60,Non-Binary,75000.0,Bronze,3.0,Yes
TXN063812,CUST02374,2021-08-05,P0172,Product_22,Books,1206.2,1.0,1206.2,PayPal,Los Angeles,Desktop,20.0,45,Male,35000.0,Silver,1.0,No
TXN035103,CUST00200,2022-05-03,P0020,Product_58,Toys,1980.7,2.0,3961.4,PayPal,San Francisco,Desktop,20.0,21,Male,100000.0,Silver,4.0,No
TXN004695,CUST02215,2022-11-23,P0013,Product_20,Toys,871.61,2.0,1743.22,Card,Boston,Desktop,5.0,40,Female,100000.0,Bronze,1.0,No
TXN085320,CUST02517,2021-08-17,P0015,Product_179,Home & Kitchen,1639.98,4.0,6559.92,PayPal,Los Angeles,Mobile,20.0,58,Non-Binary,75000.0,Gold,3.0,No
TXN028337,CUST00844,2022-07-25,P0009,Product_49,Fashion,933.27,2.0,1866.54,Card,Miami,Mobile,20.0,56,Male,50000.0,Platinum,3.0,No
